,id,rated,created_at,last_move_at,turns,victory_status,winner,increment_code,white_id,white_rating,black_id,black_rating,rating_delta,moves,opening_eco,opening_name,opening_ply
4732,5215,1,1503460000000.0,1503460000000.0,61,1,0,10+0,1226,1491,4432,1525,-34,13288,201,494,9
4733,16406,1,1503440000000.0,1503440000000.0,35,1,0,10+0,2398,1504,1261,1509,-5,7930,99,1324,4
4734,12451,1,1503230000000.0,1503230000000.0,68,2,2,10+0,1226,1521,5705,1484,37,14697,193,1035,5
4735,10565,1,1502840000000.0,1502840000000.0,55,2,0,10+0,279,1569,1261,1542,27,7618,95,1223,4
4736,1143,1,1502660000000.0,1502660000000.0,147,2,0,10+0,5868,1651,1261,1550,101,9414,90,1194,2
4737,7102,1,1502660000000.0,1502660000000.0,104,2,2,10+0,1428,1551,1261,1538,13,8158,103,1197,9
4738,12844,1,1470920000000.0,1470920000000.0,2,0,2,10+15,3808,1633,2661,1287,346,11319,171,639,2
4739,13048,1,1470920000000.0,1470920000000.0,33,1,0,10+7,9418,1434,3941,1724,-290,16104,171,662,4
4740,13961,1,1470860000000.0,1470860000000.0,35,1,0,10+0,3808,1651,5095,1740,-89,17306,152,352,3
4741,16517,1,1470860000000.0,1470860000000.0,29,1,0,10+0,3808,1580,7973,1590,-10,13851,195,659,5
4742,8367,1,1470840000000.0,1470840000000.0,85,1,0,15+0,3808,1561,7870,1163,398,14003,197,293,6
4743,4946,1,1470840000000.0,1470840000000.0,26,2,2,15+0,3808,1716,5059,1422,294,13846,195,659,5
4744,7310,1,1470420000000.0,1470420000000.0,24,1,0,180+180,3808,1681,4470,1388,293,8386,117,1194,4
4745,7403,1,1470330000000.0,1470330000000.0,47,2,0,15+5,3808,1636,2967,1364,272,10915,72,1141,4
4746,8867,1,1470240000000.0,1470240000000.0,41,1,2,10+5,9388,1291,3941,1500,-209,4645,258,852,5
4747,17401,1,1498880000000.0,1498880000000.0,15,2,0,10+0,1557,1417,4090,1213,204,14304,195,1150,5
4748,15364,1,1498880000000.0,1498880000000.0,98,0,2,10+0,5832,1013,4090,1206,-193,11729,174,67,3
4749,16243,1,1498880000000.0,1498880000000.0,54,2,2,10+0,3966,1216,1346,1344,-128,229,45,209,4
4750,9341,1,1498870000000.0,1498870000000.0,43,1,0,10+0,3966,1194,4383,1356,-162,463,241,967,4
4751,16612,1,1498070000000.0,1498070000000.0,11,2,0,10+0,1960,1315,4090,1205,110,6749,71,745,2
4752,7448,1,1498070000000.0,1498070000000.0,78,1,2,10+0,3966,1192,8455,1487,-295,1862,0,677,1
4753,6764,1,1498070000000.0,1498070000000.0,13,2,0,10+0,4955,1451,4090,1198,253,15950,171,655,3
4754,1352,1,1498070000000.0,1498070000000.0,63,2,0,10+0,3966,1171,5438,1408,-237,1904,171,650,3
4755,17578,1,1498070000000.0,1498070000000.0,9,1,0,10+0,1958,1455,4090,1177,278,13603,201,462,5
4756,17220,1,1498070000000.0,1498070000000.0,99,1,2,10+0,6485,1295,4090,1153,142,16389,171,650,3
4757,18447,1,1504270000000.0,1504280000000.0,65,2,0,15+0,3200,1307,7404,1518,-211,8353,117,1194,4
4758,6531,1,1504270000000.0,1504270000000.0,48,0,2,15+0,8593,1240,3335,1297,-57,17858,154,322,7
4759,17406,1,1504230000000.0,1504230000000.0,71,0,0,15+0,3200,1290,3270,1144,146,5494,78,806,4
4760,6196,1,1504220000000.0,1504220000000.0,38,2,2,15+0,7829,1574,3335,1260,314,6588,0,1433,1
4761,7391,1,1504220000000.0,1504220000000.0,47,2,0,15+0,2899,1556,3335,1264,292,17954,154,323,9
4762,16145,1,1504220000000.0,1504220000000.0,38,1,2,15+0,3200,1267,2966,1552,-285,8350,117,1194,4
4763,4759,1,1504140000000.0,1504140000000.0,60,2,2,15+0,3200,1279,511,1629,-350,5114,264,874,4
4764,18615,1,1504130000000.0,1504140000000.0,97,2,0,15+0,521,1626,3335,1282,344,5854,265,907,5
4765,8967,1,1504130000000.0,1504130000000.0,48,1,2,15+0,3200,1285,511,1623,-338,13320,197,297,7
4766,11031,1,1504130000000.0,1504130000000.0,36,2,2,15+0,521,1644,3335,1264,380,5845,266,1408,6
4767,6281,1,1504130000000.0,1504130000000.0,94,2,2,15+0,3200,1267,511,1641,-374,14363,195,1152,8
4768,5771,1,1503980000000.0,1503980000000.0,136,2,2,15+0,3200,1271,5090,1549,-278,13986,197,297,7
4769,2858,1,1503980000000.0,1503980000000.0,60,2,2,15+0,6691,1526,3335,1253,273,18181,154,322,7
4770,3322,1,1503980000000.0,1503980000000.0,44,2,2,15+0,4295,1335,3335,1241,94,16977,152,331,3
4771,2793,1,1503980000000.0,1503980000000.0,44,2,2,15+0,3200,1250,4404,1243,7,13453,208,518,7
4772,8034,1,1503870000000.0,1503870000000.0,150,2,2,10+0,5576,1248,3335,1239,9,18182,154,322,7
4773,16492,1,1503010000000.0,1503010000000.0,96,2,2,10+0,1757,1201,3335,1230,-29,17737,162,357,6
4774,8006,1,1500420000000.0,1500420000000.0,30,0,2,10+0,2510,1217,3335,1219,-2,5901,36,433,2
4775,5867,1,1500420000000.0,1500420000000.0,34,1,2,10+0,3200,1231,2572,1205,26,4836,264,874,4
4776,4976,1,1500420000000.0,1500420000000.0,56,2,2,10+0,3132,1240,3335,1219,21,6007,154,314,5
4777,8812,1,1500240000000.0,1500240000000.0,75,1,0,10+0,1336,1226,3335,1230,-4,5991,154,314,5
4778,2059,1,1491770000000.0,1491770000000.0,52,1,0,10+0,4838,1250,3335,1244,6,5846,266,1408,6
4779,8126,1,1490740000000.0,1490740000000.0,21,1,0,10+0,282,1200,3335,1257,-57,1918,152,351,3
4780,17499,1,1490390000000.0,1490390000000.0,65,1,0,10+0,8832,1175,3335,1270,-95,17984,154,313,7
4781,3276,1,1490390000000.0,1490390000000.0,53,2,0,10+0,3200,1262,8739,1184,78,1919,152,351,3
4782,10745,1,1490390000000.0,1490390000000.0,49,2,0,10+0,8832,1169,3335,1276,-107,17223,152,352,3
4783,7314,1,1490390000000.0,1490390000000.0,40,1,2,10+0,3200,1283,8299,1393,-110,7070,97,1322,6
4784,16259,1,1490390000000.0,1490390000000.0,37,2,0,10+0,8365,1385,3335,1291,94,17192,152,352,3
4785,3379,1,1490390000000.0,1490390000000.0,42,2,2,10+0,3200,1299,8299,1376,-77,1856,0,677,1
4786,4083,1,1490390000000.0,1490390000000.0,31,1,0,10+0,8365,1366,3335,1308,58,17239,152,352,3
4787,1169,1,1490390000000.0,1490390000000.0,11,1,0,10+0,3200,1295,8299,1381,-86,1864,0,677,1
4788,7941,1,1490390000000.0,1490390000000.0,11,1,0,10+0,2269,1315,3335,1305,10,17071,152,363,3
4789,12078,1,1490390000000.0,1490390000000.0,49,1,0,10+0,3200,1294,6257,1334,-40,1857,0,677,1
4790,18772,1,1489870000000.0,1489870000000.0,72,1,2,10+0,3200,1303,6458,1354,-51,1910,171,650,3
4791,1721,1,1489870000000.0,1489870000000.0,85,1,0,10+0,6427,1344,3335,1313,31,17002,152,311,2
4792,11715,1,1489870000000.0,1489870000000.0,58,1,2,10+0,3200,1323,6458,1334,-11,5348,152,369,5
4793,6069,1,1489010000000.0,1489010000000.0,80,1,0,10+0,3200,1311,1034,1338,-27,14692,193,1035,5
4794,5905,1,1489010000000.0,1489010000000.0,61,2,0,10+0,1041,1327,3335,1322,5,5992,154,314,5
4795,2382,0,1502120000000.0,1502120000000.0,5,1,0,5+8,972,1505,8994,1500,5,6829,71,656,3
4796,11386,0,1500990000000.0,1500990000000.0,7,1,0,15+0,2476,1613,8994,1500,113,10480,154,314,5
4797,2550,0,1470150000000.0,1470160000000.0,33,1,2,60+60,6124,1884,1661,2500,-616,8809,135,1235,19
4798,9974,1,1474050000000.0,1474050000000.0,64,1,0,15+8,8850,1819,550,1128,691,13618,201,462,5
4799,5868,1,1474050000000.0,1474050000000.0,26,2,2,20+0,563,1134,8696,1372,-238,14680,193,1035,5
4800,5934,1,1474050000000.0,1474050000000.0,51,1,2,10+5,563,1137,8291,1533,-396,7686,93,1219,3
4801,3876,1,1473970000000.0,1473970000000.0,41,1,0,10+0,3451,1217,550,1149,68,15070,191,653,4
4802,8907,1,1473970000000.0,1473970000000.0,48,1,0,10+0,3451,1206,550,1163,43,14033,198,301,7
4803,2219,1,1473960000000.0,1473960000000.0,20,1,0,15+11,3308,1242,550,1176,66,13314,197,297,7
4804,18064,1,1473960000000.0,1473960000000.0,25,1,0,10+0,563,1147,3019,1520,-373,12777,217,1041,13
4805,5979,1,1473960000000.0,1473960000000.0,20,0,2,10+8,563,1156,7270,1297,-141,15618,192,783,5
4806,14985,1,1473960000000.0,1473960000000.0,11,0,0,10+0,3325,1329,550,1166,163,16308,171,650,3
4807,10977,1,1473430000000.0,1473430000000.0,63,1,0,15+0,6729,1445,550,1172,273,14249,195,1150,5
4808,10878,1,1473380000000.0,1473380000000.0,19,3,1,15+0,563,1176,5814,1090,86,12251,216,1038,7
4809,2405,1,1473380000000.0,1473380000000.0,21,1,0,15+0,2077,1379,550,1149,230,14818,193,1034,5
4810,13582,1,1473370000000.0,1473370000000.0,134,2,2,15+0,563,1155,7550,1459,-304,14048,198,302,8
4811,1841,1,1473340000000.0,1473340000000.0,129,2,0,15+0,7587,1381,550,1163,218,16010,171,661,3
4812,6714,1,1473270000000.0,1473270000000.0,39,1,0,15+0,3302,1540,550,1169,371,16105,171,662,4
4813,7081,1,1473190000000.0,1473190000000.0,33,1,2,12+0,563,1171,6577,1648,-477,11527,201,297,8
4814,244,0,1473190000000.0,1473190000000.0,22,2,2,20+7,563,1171,2780,1500,-329,17107,152,352,3
4815,1386,1,1473190000000.0,1473190000000.0,60,2,2,10+3,563,1172,1470,1760,-588,14510,196,1150,7
4816,16292,1,1473180000000.0,1473190000000.0,87,1,0,15+1,5718,1434,550,1179,255,13937,199,304,7
4817,7093,1,1473180000000.0,1473180000000.0,62,1,2,15+0,563,1190,7106,1337,-147,15621,192,783,5
4818,2036,1,1473180000000.0,1473180000000.0,22,1,2,9+5,8678,1698,550,1154,544,1538,21,261,4
4819,5557,0,1473180000000.0,1473180000000.0,12,1,0,15+2,301,1500,550,1154,346,14856,193,1020,6
4820,15255,0,1472840000000.0,1472840000000.0,41,1,0,10+0,4568,1558,550,1154,404,16943,184,560,5
4821,15875,1,1472840000000.0,1472840000000.0,40,0,2,20+5,563,1158,7738,1521,-363,12969,201,405,6
4822,2360,1,1472840000000.0,1472840000000.0,71,1,0,15+0,7242,1758,550,1160,598,4787,258,856,6
4823,2538,1,1472760000000.0,1472760000000.0,107,1,2,5+8,563,1162,6366,1606,-444,15372,192,785,5
4824,4050,1,1472760000000.0,1472760000000.0,41,2,0,10+3,8321,1561,550,1166,395,14274,195,1150,5
4825,2309,1,1472760000000.0,1472760000000.0,37,1,0,8+3,5927,1939,550,1167,772,16149,171,661,3
4826,4472,1,1472760000000.0,1472760000000.0,23,1,0,40+10,2699,1510,550,1171,339,2456,245,943,4
4827,13916,1,1472750000000.0,1472750000000.0,30,1,2,10+0,563,1173,2941,1751,-578,15998,171,639,2
4828,10752,1,1472750000000.0,1472750000000.0,1,1,0,10+0,1114,1670,550,1175,495,6632,71,638,1
4829,2941,1,1472750000000.0,1472750000000.0,51,2,0,10+0,4712,1573,550,1179,394,13686,201,462,5
4830,1728,1,1472750000000.0,1472750000000.0,47,1,2,10+0,563,1184,8794,1500,-316,6329,0,1433,1
4831,5496,1,1473370000000.0,1473370000000.0,73,2,0,5+5,3897,2038,6655,1957,81,11697,175,68,4
4832,3630,1,1473320000000.0,1473320000000.0,154,0,2,10+0,6610,1965,5168,2087,-122,18110,153,344,7
4833,1471,1,1473320000000.0,1473320000000.0,40,2,2,10+0,7116,1420,6655,1964,-544,12945,201,405,6
4834,13065,1,1472590000000.0,1472590000000.0,41,2,0,5+7,6610,1951,4807,1975,-24,9650,91,1285,3
4835,5163,1,1472550000000.0,1472550000000.0,45,1,0,10+0,5872,2000,6655,1962,38,13097,205,498,13
4836,3839,1,1472500000000.0,1472500000000.0,51,2,0,8+0,395,2052,6655,1971,81,2511,352,605,13
4837,14068,1,1472470000000.0,1472470000000.0,146,0,2,10+0,6610,1987,4680,1900,87,14595,196,1150,7
4838,16034,1,1472470000000.0,1472470000000.0,76,1,2,10+0,7861,1821,6655,1979,-158,16810,187,567,7
4839,4920,1,1472460000000.0,1472460000000.0,144,1,2,10+0,6610,1996,5350,1886,110,10175,85,146,10
4840,18038,1,1472450000000.0,1472450000000.0,43,1,2,10+0,7134,1673,6655,1992,-319,5305,86,151,7
4841,7803,1,1472410000000.0,1472410000000.0,70,2,2,10+0,3640,1672,6655,1988,-316,11391,171,71,4
4842,14317,1,1472410000000.0,1472410000000.0,45,1,0,10+0,6610,1983,7582,1764,219,7530,90,1208,3
4843,739,1,1472410000000.0,1472410000000.0,89,2,0,10+0,6610,1971,5826,1965,6,18436,77,1010,4
4844,8995,1,1472380000000.0,1472380000000.0,70,1,2,5+7,3118,2006,6655,1956,50,2254,42,459,4
4845,14978,1,1472320000000.0,1472320000000.0,29,1,0,10+3,6610,1955,6600,1454,501,17550,152,359,3
4846,7729,1,1471380000000.0,1471380000000.0,71,1,0,10+0,543,1668,6655,1976,-308,13143,201,495,8
4847,15303,1,1471370000000.0,1471380000000.0,24,1,2,10+0,6610,1978,5399,2457,-479,1796,10,245,2
4848,10641,1,1471370000000.0,1471370000000.0,29,1,2,10+0,453,1651,6655,1974,-323,13020,202,481,9
4849,18240,1,1471370000000.0,1471370000000.0,57,1,0,10+0,6610,1963,8102,1942,21,18116,153,344,7
4850,10406,1,1471370000000.0,1471370000000.0,76,1,2,7+8,6610,1972,8374,2072,-100,14611,196,1163,10
4851,13678,1,1471280000000.0,1471280000000.0,20,1,0,10+0,6610,1971,5069,1184,787,7409,90,1208,3
4852,10823,1,1471260000000.0,1471260000000.0,39,2,0,10+0,6610,1971,7623,1317,654,10792,72,1141,4
4853,16575,1,1471200000000.0,1471210000000.0,118,2,2,10+0,390,1774,6655,1965,-191,13073,205,476,11
4854,985,1,1471190000000.0,1471200000000.0,71,1,2,12+12,6610,1975,8120,2015,-40,9688,91,1285,3
4855,772,1,1471170000000.0,1471170000000.0,57,2,0,10+0,6610,1972,51,1643,329,11451,206,463,6
4856,175,1,1471120000000.0,1471120000000.0,41,1,0,10+0,8980,2042,6655,1982,60,2506,49,768,4
4857,6937,1,1471120000000.0,1471120000000.0,48,1,2,10+0,1992,1872,6655,1973,-101,14585,196,1150,7
4858,17402,1,1471120000000.0,1471120000000.0,63,2,0,10+0,6610,1962,8588,1924,38,9699,91,1285,3
4859,13574,1,1471110000000.0,1471110000000.0,60,1,2,2+10,6610,1974,4337,1990,-16,9701,91,1285,3
4860,1679,1,1471110000000.0,1471110000000.0,31,1,0,10+0,9333,1588,6655,1996,-408,1020,0,827,1
4861,4593,1,1471090000000.0,1471090000000.0,29,1,0,10+0,6610,1993,5005,1609,384,11224,78,810,3
4862,13415,1,1471030000000.0,1471030000000.0,29,1,0,10+0,6698,2007,6655,2005,2,7115,71,774,2
4863,6797,1,1469360000000.0,1469360000000.0,33,2,0,15+15,8791,1754,2485,1500,254,10967,72,1125,2
4864,1164,1,1496410000000.0,1496410000000.0,46,2,2,6+3,2642,1300,4536,1495,-195,13066,204,468,9
4865,11304,1,1494910000000.0,1494910000000.0,63,1,0,5+8,245,1433,4536,1508,-75,4101,239,961,2
4866,13443,1,1500870000000.0,1500870000000.0,62,1,2,10+0,8868,1707,6524,1775,-68,1064,0,835,4
4867,3865,1,1498020000000.0,1498020000000.0,59,1,0,10+0,6495,1762,6538,1833,-71,586,7,589,4
4868,16911,1,1497930000000.0,1497930000000.0,53,1,0,10+0,6495,1750,1527,1775,-25,18727,0,434,1
4869,10744,1,1497930000000.0,1497930000000.0,29,1,0,10+0,1517,1765,6524,1761,4,6796,195,1150,5
4870,8630,1,1503430000000.0,1503430000000.0,150,0,2,15+0,1443,2054,5098,2123,-69,17906,154,316,10
4871,17668,1,1479250000000.0,1479250000000.0,122,3,1,25+5,9407,1666,500,1701,-35,10181,85,146,10
4872,12789,1,1479250000000.0,1479250000000.0,143,1,0,25+5,510,1690,9300,1677,13,10035,83,123,7
4873,18048,1,1479240000000.0,1479250000000.0,132,1,2,25+5,510,1702,9300,1664,38,9959,88,126,8
4874,6017,1,1479240000000.0,1479240000000.0,30,2,2,25+5,510,1715,9300,1651,64,10057,83,121,7
4875,7603,1,1479240000000.0,1479240000000.0,41,1,0,25+5,510,1705,9300,1661,44,9773,88,126,8
4876,18195,1,1478710000000.0,1478710000000.0,64,1,2,15+3,9407,1708,500,1694,14,2359,342,611,5
4877,3219,1,1478710000000.0,1478710000000.0,150,3,1,15+3,510,1694,9300,1709,-15,9882,81,111,2
4878,8885,1,1478710000000.0,1478710000000.0,87,2,0,15+3,9407,1697,500,1705,-8,13573,206,522,7
4879,9635,1,1478710000000.0,1478710000000.0,52,2,2,15+3,510,1716,9300,1684,32,2130,240,967,4
4880,17289,1,1478710000000.0,1478710000000.0,110,1,2,15+3,9407,1696,500,1706,-10,2782,343,593,6
4881,10940,1,1478710000000.0,1478710000000.0,107,1,0,15+3,510,1695,9300,1708,-13,9879,81,111,2
4882,8818,1,1478710000000.0,1478710000000.0,157,3,1,15+3,9407,1708,500,1694,14,12298,217,1045,8
4883,6740,1,1478710000000.0,1478710000000.0,49,1,0,15+3,510,1682,9300,1721,-39,3234,39,45,3
4884,4331,1,1477690000000.0,1477700000000.0,64,1,0,180+180,9407,1648,500,1695,-47,2789,343,593,6
4885,8489,1,1477690000000.0,1477690000000.0,2,3,1,180+0,9407,1646,500,1696,-50,1988,41,443,2
4886,10309,0,1471890000000.0,1471890000000.0,33,3,1,5+10,510,1696,1410,1500,196,3746,239,967,3
4887,18858,1,1471280000000.0,1471280000000.0,71,1,0,5+8,5786,1631,500,1710,-79,9804,81,153,5
4888,15423,1,1471280000000.0,1471280000000.0,84,1,2,5+8,8872,1830,500,1694,136,9889,81,111,2
4889,18277,1,1471280000000.0,1471280000000.0,67,2,0,15+5,510,1679,8396,1834,-155,13768,206,463,6
4890,9907,1,1471180000000.0,1471180000000.0,62,1,2,15+0,773,1869,500,1670,199,559,7,585,3
4891,11039,1,1471180000000.0,1471180000000.0,37,2,0,14+0,5741,1877,500,1675,202,16773,185,557,6
4892,9971,1,1471180000000.0,1471180000000.0,143,2,0,19+17,510,1661,6449,1762,-101,2443,51,44,4
4893,5404,1,1471180000000.0,1471180000000.0,56,1,0,19+17,6414,1753,500,1670,83,9743,71,137,3
4894,15583,0,1471180000000.0,1471180000000.0,40,1,2,7+12,7226,1691,500,1670,21,10010,83,117,5
4895,12067,0,1497440000000.0,1497440000000.0,139,1,2,10+0,2432,2295,9208,2127,168,10002,88,126,8
4896,8882,0,1497440000000.0,1497440000000.0,63,1,0,10+0,9310,2127,2494,2295,-168,11206,80,817,11
4897,15557,1,1494510000000.0,1494510000000.0,19,1,0,90+30,2432,2292,1917,1794,498,12322,216,1039,6
4898,4891,1,1494510000000.0,1494510000000.0,76,1,2,90+30,6716,1575,2494,2291,-716,4456,253,1382,8
4899,13467,1,1494510000000.0,1494510000000.0,35,2,0,90+30,2432,2291,6767,1576,715,12497,226,1089,9
4900,12897,0,1468660000000.0,1468660000000.0,36,1,0,10+0,8538,1500,5049,1804,-304,11683,175,68,4
4901,6594,1,1504260000000.0,1504260000000.0,117,1,0,10+0,782,1289,6729,1455,-166,2765,307,448,4
4902,15238,1,1504250000000.0,1504260000000.0,90,2,2,10+0,6681,1466,8181,1458,8,1471,20,258,3
4903,17882,1,1504250000000.0,1504250000000.0,26,1,0,10+0,6681,1458,5621,1363,95,1778,66,202,5
4904,7661,1,1504250000000.0,1504250000000.0,64,0,2,10+0,7430,1367,6729,1450,-83,2040,42,449,5
4905,13625,1,1504240000000.0,1504250000000.0,87,1,0,10+0,380,1536,6729,1459,77,7512,90,1208,3
4906,2592,1,1504240000000.0,1504240000000.0,25,1,2,10+0,9188,1345,6729,1452,-107,8829,147,1298,11
4907,174,1,1504240000000.0,1504240000000.0,76,1,2,10+0,6681,1459,6678,1569,-110,679,4,1465,2
4908,2630,1,1504240000000.0,1504240000000.0,71,0,0,10+0,6681,1447,793,1479,-32,3970,305,428,11
4909,13190,1,1504240000000.0,1504240000000.0,54,1,2,10+0,6681,1454,1425,1613,-159,1536,21,261,4
4910,3928,1,1504200000000.0,1504210000000.0,106,1,0,10+0,1291,1502,6729,1463,39,8828,148,1296,11
4911,14652,1,1504200000000.0,1504200000000.0,91,2,0,10+0,6681,1451,7120,1514,-63,1137,10,237,2
4912,5833,1,1504160000000.0,1504160000000.0,40,2,2,10+0,6681,1463,9298,1413,50,1429,265,907,5
4913,14833,1,1504160000000.0,1504160000000.0,42,1,2,10+0,9399,1423,6729,1453,-30,2972,41,453,3
4914,18234,1,1504160000000.0,1504160000000.0,74,1,2,10+0,2233,1455,6729,1442,13,9388,90,1194,2
4915,2263,1,1504120000000.0,1504120000000.0,111,1,0,10+0,7519,1488,6729,1451,37,1110,171,651,3
4916,13208,1,1504120000000.0,1504120000000.0,30,1,2,10+0,6681,1459,6362,1566,-107,1746,13,217,2
4917,11284,1,1504110000000.0,1504120000000.0,53,1,2,10+0,6681,1475,2058,1314,161,1460,20,258,3
4918,14332,1,1504110000000.0,1504110000000.0,47,1,0,10+0,6751,1451,6729,1477,-26,12204,216,1039,6
4919,12102,1,1504110000000.0,1504110000000.0,111,2,0,10+0,6681,1468,3215,1386,82,1534,21,261,4
4920,4320,1,1504070000000.0,1504070000000.0,54,1,0,10+0,8825,1858,6729,1450,408,17187,152,352,3
4921,12417,1,1504070000000.0,1504070000000.0,118,2,2,10+0,6681,1453,3301,1772,-319,1748,319,704,6
4922,2095,1,1504070000000.0,1504070000000.0,63,2,0,10+0,6681,1447,8637,1273,174,3941,245,942,8
4923,5985,1,1504070000000.0,1504070000000.0,24,2,2,10+0,6681,1457,3433,1510,-53,511,241,992,3
4924,17889,1,1504060000000.0,1504060000000.0,68,1,2,10+0,6662,1363,6729,1448,-85,7521,90,1208,3
4925,9921,1,1504060000000.0,1504060000000.0,41,1,0,10+0,3460,1429,6729,1460,-31,16875,185,557,6
4926,17515,1,1504060000000.0,1504060000000.0,15,1,0,10+0,6681,1453,5770,1316,137,8919,108,1251,4
4927,6916,1,1504060000000.0,1504060000000.0,56,1,2,10+0,1200,1388,6729,1444,-56,2135,240,1008,5
4928,13550,1,1504060000000.0,1504060000000.0,82,0,2,10+0,7445,1260,6729,1438,-178,1793,10,245,2
4929,13842,1,1504060000000.0,1504060000000.0,33,1,0,10+0,6681,1429,4274,1377,52,3861,241,967,4
4930,3811,1,1503940000000.0,1503950000000.0,64,1,2,10+0,6681,1439,556,1453,-14,5472,37,999,4
4931,7185,1,1503880000000.0,1503880000000.0,68,1,0,10+0,5368,1555,6729,1447,108,7454,90,1208,3
4932,6223,1,1503860000000.0,1503860000000.0,46,1,0,10+0,4356,1478,6729,1458,20,2167,41,443,2
4933,6762,1,1503860000000.0,1503860000000.0,84,2,2,10+0,5172,1408,6729,1448,-40,6500,0,1433,1
4934,15008,1,1503860000000.0,1503860000000.0,57,2,0,10+0,6681,1437,5243,1418,19,663,13,219,3
4935,2706,1,1503770000000.0,1503770000000.0,40,1,0,10+0,2797,1540,6729,1446,94,9489,91,1351,3
4936,4052,1,1503640000000.0,1503640000000.0,42,2,2,10+0,6681,1438,7162,1698,-260,12952,201,405,6
4937,11063,1,1503640000000.0,1503640000000.0,50,1,0,10+0,3033,1752,6729,1441,311,18598,3,62,2
4938,18444,1,1503640000000.0,1503640000000.0,52,1,2,10+0,6681,1444,4237,1815,-371,241,4,1004,2
4939,1177,1,1503640000000.0,1503640000000.0,30,1,2,10+0,6681,1449,4810,1636,-187,5606,36,291,3
4940,14667,1,1503640000000.0,1503640000000.0,39,1,0,10+0,5963,2076,6729,1450,626,9947,86,111,5
4941,2924,1,1503630000000.0,1503630000000.0,44,1,0,10+0,6681,1427,4257,1359,68,12566,221,1092,8
4942,1378,1,1503630000000.0,1503630000000.0,58,2,2,10+0,4790,1425,6729,1415,10,1353,11,243,2
4943,6487,1,1503550000000.0,1503550000000.0,52,1,2,10+0,6681,1423,4450,1533,-110,3826,241,967,4
4944,3797,1,1503550000000.0,1503550000000.0,30,1,2,10+0,4325,1573,6729,1407,166,17645,167,398,7
4945,13364,1,1503540000000.0,1503550000000.0,77,2,0,10+0,6681,1391,6679,1601,-210,568,7,585,3
4946,16357,1,1468940000000.0,1468940000000.0,108,2,2,15+0,8305,1060,277,1134,-74,941,1,740,3
4947,15231,1,1468520000000.0,1468520000000.0,38,2,2,10+0,8305,1124,349,1790,-666,801,0,1451,1
4948,4561,1,1468520000000.0,1468520000000.0,41,2,0,10+0,8283,1460,8236,1153,307,18688,0,434,1
4949,13450,1,1468520000000.0,1468520000000.0,36,2,2,10+0,8305,1203,843,1422,-219,1036,0,827,1
4950,2903,0,1451610000000.0,1451610000000.0,33,2,0,30+0,2992,1672,8236,1203,469,5436,37,960,2
4951,4253,1,1451610000000.0,1451610000000.0,10,2,2,14+14,8305,1402,3823,1208,194,946,1,739,2
4952,6867,1,1451610000000.0,1451610000000.0,37,2,0,14+14,8052,1689,8236,1500,189,3758,239,967,3
4953,8464,1,1498820000000.0,1498820000000.0,115,2,0,10+0,7906,1349,3711,1306,43,15506,192,784,4
4954,11009,0,1498640000000.0,1498640000000.0,35,2,0,10+30,2745,1500,7865,1349,151,4699,258,868,5
4955,7466,1,1498470000000.0,1498470000000.0,88,1,2,10+3,7906,1404,2194,1326,78,12714,213,1121,6
4956,4761,1,1468500000000.0,1468510000000.0,39,1,0,10+0,1213,1466,7865,1439,27,4598,258,851,4
4957,11146,1,1468490000000.0,1468490000000.0,26,3,1,30+0,512,1275,7865,1467,-192,15001,194,782,6
